Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,id,likes,geometry,nearest_geom,nearest_block
Little Neck,40.7708261928267,-73.73889775580741,산에들에 (SanEhDeulEh) (SanEhDeulEh),40.769044105657024,-73.7368487137749,Korean Restaurant,4c7af1aca8683704fa59154d,0,POINT (-73.7368487137749 40.76904410565702),POINT (-73.7354773869 40.7694472362),36081150702
Manor Heights,40.60180957631444,-74.12059399718001,Dunkin',40.6020741668079,-74.12023069456784,Donut Shop,4bd046cdcaff9521c877cef0,8,POINT (-74.12023069456784 40.6020741668079),POINT (-74.12170854270001 40.6021105528),36085018702
Little Italy,40.71932379395907,-73.99730467208073,Banh Mi Saigon,40.719223810417034,-73.99672635548781,Sandwich Place,49bd4d49f964a52065541fe3,458,POINT (-73.99672635548781 40.71922381041703),POINT (-73.998241206 40.7196984925),36061004100
Civic Center,40.71522892046282,-74.00541529873355,Kula Yoga Project,40.71434229015809,-74.00809356840004,Yoga Studio,4ad79413f964a520610c21e3,48,POINT (-74.00809356840004 40.71434229015809),POINT (-74.0045728643 40.7151758794),36061003100
Vinegar Hill,40.70332149882874,-73.98111603592393,Annie's First Wok,40.701581,-73.984399,Chinese Restaurant,4c49cb6eb5eec9b6a0b03ba5,3,POINT (-73.984399 40.701581),POINT (-73.98557788939999 40.7016080402),36047002100
Carnegie Hill,40.782682567125704,-73.95325646837112,Dig Inn,40.7803316,-73.95472779999999,American Restaurant,58013f59d67c96d4d3d065a5,69,POINT (-73.95472779999999 40.7803316),POINT (-73.953919598 40.7807537688),36061014802
Financial District,40.707107107270474,-74.01066544521271,La Petite Cave,40.70759735447235,-74.00811825980391,Wine Shop,4b1c1f38f964a5208f0224e3,30,POINT (-74.00811825980391 40.70759735447235),POINT (-74.0077386935 40.7083919598),36061001502
Parkchester,40.83793782226729,-73.85600310535783,Jerry's Pizza,40.835878819918506,-73.8556310850081,Pizza Place,4c9eb295ca44236a2aac2d99,10,POINT (-73.8556310850081 40.83587881991851),POINT (-73.85577889449999 40.8350251256),36005022200
Red Hook,40.67625323025089,-74.01275897473559,Kevin's,40.67920166299788,-74.01071595724652,Seafood Restaurant,4a7e098df964a520b9f01fe3,13,POINT (-74.01071595724652 40.67920166299788),POINT (-74.0109045226 40.6789949749),36047005900
Red Hook,40.67625323025089,-74.01275897473559,The Black Flamingo,40.679107947362546,-74.01078024442809,Café,55395028498eca7b1722da9c,94,POINT (-74.01078024442809 40.67910794736255),POINT (-74.0109045226 40.6789949749),36047005900
Yorkville,40.77592984988488,-73.94711784471826,Eat Pretty,40.773942,-73.948011,Café,5d8f9e065fce7d0008d9a030,6,POINT (-73.94801099999999 40.773942),POINT (-73.9475879397 40.7739698492),36061013600
Carnegie Hill,40.782682567125704,-73.95325646837112,Corner Bagel Shop,40.783004,-73.95067,Bagel Shop,5740746c498eb824a3fc8079,33,POINT (-73.95067 40.783004),POINT (-73.9507537688 40.7830150754),36061015400
Manhattanville,40.81693442949779,-73.9573853935188,Columbian Bakery,40.820429759316724,-73.95448013535928,Bakery,4f04948693ad64af7b160bd6,0,POINT (-73.95448013535928 40.82042975931672),POINT (-73.953919598 40.8214572864),36061022301
Turtle Bay,40.752042369507215,-73.96770824581834,Remi Flowers & Coffee,40.7537510182011,-73.96907508373259,Café,5a10570ebb2a4740244092d3,24,POINT (-73.96907508373259 40.7537510182011),POINT (-73.96974874369999 40.75361809050001),36061009000
Turtle Bay,40.752042369507215,-73.96770824581834,Da Raffaele,40.753636,-73.966984,Italian Restaurant,567f3485498e0948d80ffcfd,6,POINT (-73.966984 40.753636),POINT (-73.9665829146 40.75361809050001),36061009800
Little Neck,40.7708261928267,-73.73889775580741,McDonald's,40.76888645086246,-73.73753473162652,Fast Food Restaurant,4bd4b0266f6495218aea6dec,32,POINT (-73.73753473162652 40.76888645086246),POINT (-73.7386432161 40.7694472362),36081147900
Financial District,40.707107107270474,-74.01066544521271,Blue Bottle Coffee,40.70653,-74.011099,Coffee Shop,5ef8e6aef272db0008a81a76,1,POINT (-74.011099 40.70653),POINT (-74.0109045226 40.7061306533),36061000900
Yorkville,40.77592984988488,-73.94711784471826,York Farm Corp,40.77706752523725,-73.9464373968435,Deli / Bodega,49d3d79ff964a5201b5c1fe3,11,POINT (-73.94643739684351 40.77706752523725),POINT (-73.9475879397 40.7762311558),36061014402
Downtown,40.69084402109802,-73.98346337431099,Han Dynasty,40.6913339190056,-73.98245632424464,Chinese Restaurant,59da9590e1f0aa52976b8f35,61,POINT (-73.98245632424464 40.6913339190056),POINT (-73.98241206029999 40.6903015075),36047001500
Civic Center,40.71522892046282,-74.00541529873355,Heyday,40.715726000000004,-74.007767,Spa,57ad129c498e05b086594d72,33,POINT (-74.007767 40.715726),POINT (-74.0045728643 40.7151758794),36061003100
Jamaica Hills,40.71145964370482,-73.79646462081594,Taco Bell,40.71537427750318,-73.79387210939144,Fast Food Restaurant,4f71f6c47beb1d18abcf21e1,0,POINT (-73.79387210939144 40.71537427750318),POINT (-73.7924623116 40.7151758794),36081045800
Red Hook,40.67625323025089,-74.01275897473559,Sunny's,40.675636062689854,-74.01680340973765,Bar,41b3a100f964a520751e1fe3,171,POINT (-74.01680340973765 40.67563606268985),POINT (-74.0172361809 40.6767336683),36047005300
Ocean Hill,40.67840255479536,-73.91306831787395,Baskin-Robbins,40.67704425979664,-73.91602886294648,Ice Cream Shop,4f997b4cd4f21823bb1f4e7f,0,POINT (-73.91602886294648 40.67704425979664),POINT (-73.91592964819999 40.6767336683),36047030100
Richmond Hill,40.69794731471763,-73.83183321446889,No. 1 Taste Restaurant,40.7003288269043,-73.8305435180664,Chinese Restaurant,4e4ce21fbd413c4cc66cefca,0,POINT (-73.83054351806641 40.7003288269043),POINT (-73.8304522613 40.6993467337),36081014400
Woodside,40.746349088602216,-73.90184166838284,Woodside Cafe,40.74495693588502,-73.90417882427998,American Restaurant,4babe2b8f964a52031d23ae3,14,POINT (-73.90417882427998 40.74495693588502),POINT (-73.9032663317 40.7445728643),36081024900
Noho,40.72325901885768,-73.98843368023597,September Wines & Spirits,40.72130205732587,-73.98782863767224,Wine Shop,49ebc25ff964a52023671fe3,69,POINT (-73.98782863767224 40.72130205732587),POINT (-73.98874371859999 40.721959799),36061003001
Steinway,40.7759230156429,-73.90228960391673,Kumo,40.7735629683215,-73.90710895655883,Sushi Restaurant,45da9594f964a520f9421fe3,2,POINT (-73.90710895655883 40.7735629683215),POINT (-73.90643216079999 40.7739698492),36081011300
Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Farmacy & Soda Fountain,40.68407117141479,-73.99930907835255,Ice Cream Shop,4a414e48f964a52010a51fe3,225,POINT (-73.99930907835255 40.68407117141479),POINT (-73.998241206 40.6835175879),36047006700
Belmont,40.857277100738955,-73.88845196134805,Enzo's,40.85435455425144,-73.88864359312625,Italian Restaurant,4b5514c4f964a5207cda27e3,44,POINT (-73.88864359312625 40.85435455425144),POINT (-73.8874371859 40.8553768844),36005039100
Woodside,40.746349088602216,-73.90184166838284,Matsuri,40.74562589624711,-73.90338725268603,Japanese Restaurant,59cfbbaf491be76b026b6a84,9,POINT (-73.90338725268603 40.74562589624711),POINT (-73.9032663317 40.7445728643),36081024900
Carroll Gardens,40.68054023107649,-73.99465372828006,Le French Tart Deli,40.683677,-73.995328,Bakery,5e409ad541d83000084df5b8,24,POINT (-73.995328 40.683677),POINT (-73.99507537689999 40.6835175879),36047007500
Turtle Bay,40.752042369507215,-73.96770824581834,The Amish Market,40.751874,-73.971347,Grocery Store,4a4b9d1ef964a52080ac1fe3,203,POINT (-73.97134699999999 40.751874),POINT (-73.9729145729 40.7513567839),36061008800
Van Nest,40.84360847124718,-73.86629918075609,Conti's Pastry Shoppe,40.845905639607956,-73.86283608706799,Coffee Shop,4c1c5630e9c4ef3b4ccd45aa,17,POINT (-73.86283608706799 40.84590563960796),POINT (-73.8621105528 40.8463316583),36005023200
Ocean Parkway,40.61305976667942,-73.96836678035541,La Piccola,40.614254,-73.973706,Deli / Bodega,4d939621b803b60ca8463947,1,POINT (-73.97370600000001 40.614254),POINT (-73.9729145729 40.6134170854),36047044000
Heartland Village,40.58913894875281,-74.15902208156602,Starbucks,40.592496000000004,-74.162623,Coffee Shop,5aca35ef6f706a53e8564967,1,POINT (-74.162623 40.592496),POINT (-74.1628643216 40.5930653266),36085029103
Red Hook,40.67625323025089,-74.01275897473559,Brooklyn Crab,40.67531922990671,-74.01653986690937,Seafood Restaurant,4f107e84e5e852ca73ddd2fa,389,POINT (-74.01653986690937 40.67531922990671),POINT (-74.0172361809 40.6744723618),36047005300
Roosevelt Island,40.76215960576283,-73.94916769227953,Blackwell Playground,40.75988523634521,-73.95123964137191,Playground,4c30de8666e40f47e42cc48b,3,POINT (-73.95123964137191 40.75988523634521),POINT (-73.9507537688 40.7604020101),36061023801
Murray Hill,40.764126122614066,-73.81276269135866,Hahm Ji Bach - 함지박,40.763021787852146,-73.81504155699612,Korean Restaurant,4b830e44f964a520ebf430e3,219,POINT (-73.81504155699612 40.76302178785215),POINT (-73.8146231156 40.7626633166),36081116700
Arverne,40.58914394372971,-73.79199233136944,MTA Bus - Rockaway Beach Bl & Beach 67 St (Q52),40.59036859725021,-73.7960994243622,Bus Stop,4ff763bae4b002d4d379eb16,2,POINT (-73.7960994243622 40.59036859725021),POINT (-73.7956281407 40.5908040201),36081096400
Queensboro Hill,40.7445723092867,-73.82580915110559,Yeh's Bakery 紅葉,40.74571425282124,-73.8259117918444,Bakery,4b65cec8f964a520fe002be3,12,POINT (-73.8259117918444 40.74571425282124),POINT (-73.8272864322 40.7468341709),36081079900
Carroll Gardens,40.68054023107649,-73.99465372828006,Relaxing On Smith,40.68205268247157,-73.99364052469491,Spa,4b772b16f964a52048842ee3,25,POINT (-73.99364052469491 40.68205268247157),POINT (-73.99507537689999 40.6812562814),36047007500
Gramercy,40.737209832715,-73.98137594833541,Think Coffee,40.738156312933405,-73.98374210961262,Coffee Shop,580226bb38fae0dde3f6bd9a,132,POINT (-73.98374210961262 40.73815631293341),POINT (-73.98241206029999 40.7377889447),36061006400
Queensboro Hill,40.7445723092867,-73.82580915110559,TD Bank,40.746829299999995,-73.8264688,Bank,4c1d7cd9b9f876b0f3c77d46,3,POINT (-73.8264688 40.74682929999999),POINT (-73.8272864322 40.7468341709),36081079900
Manhattanville,40.81693442949779,-73.9573853935188,Subway,40.81894459992078,-73.95236346841419,Sandwich Place,4bd8639ce914a593291453fa,1,POINT (-73.95236346841419 40.81894459992078),POINT (-73.953919598 40.81919597989999),36061022301
Gramercy,40.737209832715,-73.98137594833541,TD Bank,40.734658868136734,-73.98047664016758,Bank,504a87ebe4b086b59801ca3a,4,POINT (-73.98047664016758 40.73465886813673),POINT (-73.97924623119999 40.7355276382),36061006000
Pelham Parkway,40.857413498088654,-73.85475564017999,Jennifer Nail & Spa,40.855094,-73.855528,Spa,4bfef042c30a2d7ff63c101d,1,POINT (-73.85552800000001 40.855094),POINT (-73.85577889449999 40.8553768844),36005024800
East Village,40.727846777270244,-73.98222616506415,Ferns,40.72889978279074,-73.98434920468941,Bar,59c44abfb546184e25b5064b,129,POINT (-73.98434920468941 40.72889978279074),POINT (-73.98557788939999 40.7287437186),36061004000
Steinway,40.7759230156429,-73.90228960391673,Bagel House,40.77314939609321,-73.9064469564286,Bagel Shop,4a796dcff964a52011e71fe3,25,POINT (-73.9064469564286 40.77314939609321),POINT (-73.90643216079999 40.7739698492),36081011300
Concourse,40.83428380733851,-73.91558941773444,Dunkin',40.83542014841014,-73.92101154896716,Donut Shop,4d03e616347da1cd746a288f,20,POINT (-73.92101154896716 40.83542014841014),POINT (-73.92226130649999 40.8350251256),36005019700
Roosevelt Island,40.76215960576283,-73.94916769227953,Starbucks,40.75935954636262,-73.95315311551423,Coffee Shop,4b0807abf964a520890223e3,32,POINT (-73.95315311551423 40.75935954636262),POINT (-73.953919598 40.7604020101),36061011600
Little Neck,40.7708261928267,-73.73889775580741,Taeneung,40.767534999999995,-73.73851195,Korean Restaurant,4c71ac6dad69b60c49ac81b9,0,POINT (-73.73851195 40.767535),POINT (-73.7386432161 40.7671859296),36081150701
Gowanus,40.67393114318715,-73.99444087145339,Travel Bar,40.67606465179206,-73.9989999506794,Bar,547a4309498eaea3bed1e5fc,54,POINT (-73.9989999506794 40.67606465179206),POINT (-73.998241206 40.6767336683),36047007700
Tribeca,40.721521967443216,-74.01068328559087,Interlude Cafe,40.72116818630301,-74.0084283888037,Café,5b4f920401bc5a00395b1ce1,19,POINT (-74.00842838880369 40.72116818630301),POINT (-74.0109045226 40.721959799),36061003900
Chelsea,40.594726027462954,-74.18956045519691,MTA Bus - Glen St & Victory (X19/X22/X22A),40.591262372360184,-74.19272303581238,Bus Stop,4bdeaba0e75c0f47b362c803,0,POINT (-74.19272303581238 40.59126237236018),POINT (-74.19135678390001 40.5908040201),36085029102
Concord,40.6044731896879,-74.08402364740357,Starbucks,40.60639331431979,-74.0786820933092,Coffee Shop,4a7d7985f964a520afee1fe3,2,POINT (-74.0786820933092 40.60639331431979),POINT (-74.0773869347 40.6066331658),36085002001
Vinegar Hill,40.70332149882874,-73.98111603592393,Ice Cream Truck,40.70563083108717,-73.978609568045,Ice Cream Shop,50675650e4b087b187b68524,2,POINT (-73.978609568045 40.70563083108717),POINT (-73.97924623119999 40.7061306533),36061000202
Mariner's Harbor,40.63254639048112,-74.15008537046981,Elm Park Deli & Grocery,40.63497,-74.145471,Deli / Bodega,4dfa59de8877b30c398799e0,0,POINT (-74.145471 40.63497),POINT (-74.1470351759 40.6360301508),36085022300
Shore Acres,40.60971934079284,-74.0666776606177,MTA Bus - Hylan Bl & Vaughn St (S78),40.61128917030382,-74.07176077365875,Bus Stop,4cea6e0ef8653704bab3bcc4,0,POINT (-74.07176077365875 40.61128917030382),POINT (-74.0710552764 40.6111557789),36085002001
Heartland Village,40.58913894875281,-74.15902208156602,Dunkin',40.59088394596633,-74.16444896436245,Donut Shop,4f5c1523e4b0241542b43f4f,5,POINT (-74.16444896436245 40.59088394596633),POINT (-74.1628643216 40.5908040201),36085027706
Woodside,40.746349088602216,-73.90184166838284,Jollibee,40.745986,-73.901197,Fast Food Restaurant,4ad0b0eff964a52027d920e3,227,POINT (-73.901197 40.745986),POINT (-73.9001005025 40.7468341709),36081026100
Downtown,40.69084402109802,-73.98346337431099,Daigo Hand Roll Bar,40.69125894731662,-73.98260299755894,Japanese Restaurant,5946d138e2da1964625ca9b2,26,POINT (-73.98260299755894 40.69125894731662),POINT (-73.98241206029999 40.6903015075),36047001500
Morris Park,40.847549063536334,-73.8504017803042,Dunkin',40.84933954649106,-73.85304726792198,Donut Shop,4ba61afcf964a520f03339e3,19,POINT (-73.85304726792198 40.84933954649106),POINT (-73.85261306529999 40.8485929648),36005025400
Manhattan Valley,40.797307041702865,-73.96428617740655,Life in Motion: Yoga Cycling Barre,40.80051468505158,-73.96791041268004,Yoga Studio,4a86b49cf964a5201d0120e3,14,POINT (-73.96791041268004 40.80051468505158),POINT (-73.9665829146 40.8011055276),36061019500
Park Slope,40.67232052268197,-73.97705030183924,Haenyeo,40.675163,-73.9811,Korean Restaurant,5bba42ff7dc9e1002cd1a1df,46,POINT (-73.9811 40.675163),POINT (-73.98241206029999 40.6744723618),36047013300
Red Hook,40.67625323025089,-74.01275897473559,Hot Bagels,40.67795668992722,-74.01219043300213,Bagel Shop,4cb71f5d3ac93704a015d90a,11,POINT (-74.01219043300213 40.67795668992722),POINT (-74.0109045226 40.6789949749),36047005900
Midtown,40.754691102706225,-73.98166882730305,Fever-Tree Porch At Bryant Park,40.753828000000006,-73.984329,Bar,5cfab4d53ba767002c086238,5,POINT (-73.984329 40.75382800000001),POINT (-73.98241206029999 40.75361809050001),36061008400
Little Italy,40.71932379395907,-73.99730467208073,citizenM Bowery,40.720599497806894,-73.99357438087462,Hotel,51050d4e5262d6654ddc83e1,19,POINT (-73.99357438087462 40.72059949780689),POINT (-73.99507537689999 40.7196984925),36061004100
Noho,40.72325901885768,-73.98843368023597,The Lazy Llama Coffee Bar,40.72350640379608,-73.98867934942245,Coffee Shop,5682a50a498e25a5a1d870a2,37,POINT (-73.98867934942245 40.72350640379608),POINT (-73.98874371859999 40.7242211055),36061003602
South Side,40.71086147265064,-73.95800095153331,St. Anselm,40.71414471294114,-73.95598405757656,American Restaurant,4be5bbe8d4f7c9b6b9d52520,918,POINT (-73.95598405757656 40.71414471294114),POINT (-73.9570854271 40.7151758794),36047051900
Gowanus,40.67393114318715,-73.99444087145339,Prema Yoga,40.67682043470283,-73.99865162505674,Yoga Studio,4b01c3d9f964a5203e4522e3,33,POINT (-73.99865162505674 40.67682043470283),POINT (-73.998241206 40.6767336683),36047007700
Turtle Bay,40.752042369507215,-73.96770824581834,Tenzan,40.75630998544207,-73.96754859050877,Sushi Restaurant,4a9317e3f964a520c71e20e3,123,POINT (-73.96754859050877 40.75630998544207),POINT (-73.9665829146 40.755879397),36061009800
Sunnyside Gardens,40.74565180608076,-73.91819286431682,Sotto Le Stelle,40.743424340015025,-73.92016520467037,Pizza Place,59b07d7e25fb7b0a73e79217,50,POINT (-73.92016520467037 40.74342434001503),POINT (-73.91909547739999 40.7423115578),36081018300
Midtown,40.754691102706225,-73.98166882730305,Bryant Park,40.753621,-73.983265,Park,3fd66200f964a520d7f11ee3,3920,POINT (-73.983265 40.753621),POINT (-73.98241206029999 40.75361809050001),36061008400
Flatlands,40.630446043757466,-73.92911302644673,Wendy’s,40.6336,-73.92811999999999,Fast Food Restaurant,5756a622498e08c7751959dd,9,POINT (-73.92811999999999 40.6336),POINT (-73.92859296479999 40.6337688442),36047072400
Mill Basin,40.61597423962336,-73.91515391550405,Mill Basin Bagel Cafe,40.619829900000006,-73.916547,Bagel Shop,4ba625e1f964a5201c3739e3,38,POINT (-73.91654699999999 40.61982990000001),POINT (-73.91592964819999 40.620201005),36047069602
Hollis,40.71124344191904,-73.75925009335594,Avenue Z Desserts,40.71237516015064,-73.76442383298371,Bakery,4e20ee09b0fbdf9ba7a52206,0,POINT (-73.76442383298371 40.71237516015064),POINT (-73.7639698492 40.7129145729),36081050000
Concourse,40.83428380733851,-73.91558941773444,"MTA MaBSTOA Bus at East 167th St & Morris Ave: (Bx32, Bx35)",40.83259056048264,-73.91531015678687,Bus Station,4e4df1ec81308c328c677508,1,POINT (-73.91531015678687 40.83259056048264),POINT (-73.91592964819999 40.8327638191),36005018101
Cobble Hill,40.687919722485574,-73.99856139218463,Table 87,40.69116378701994,-73.99744297710961,Italian Restaurant,5044f749e4b0dd909d2cc123,109,POINT (-73.99744297710961 40.69116378701994),POINT (-73.998241206 40.6903015075),36047004700
